date,open,high,low,close,EMA_21,EMA_50,EMA_200,ST_11_4,ST_DIR_11_4,volume
2025-11-11 13:30:00,21.05,21.05,21.05,21.05,21.05,21.05,21.05,,Up,0
2025-11-11 13:40:00,21.05,21.05,21.05,21.05,21.05,21.05,21.05,21.05,Up,0
2025-11-11 13:50:00,21.05,21.05,21.05,21.05,21.05,21.05,21.05,21.05,Up,0
2025-11-11 14:00:00,21.05,21.05,21.05,21.05,21.05,21.05,21.05,21.05,Up,0
2025-11-11 14:20:00,21.05,21.05,21.05,21.05,21.05,21.05,21.05,21.05,Up,0
2025-11-11 14:40:00,21.05,21.05,21.05,21.05,21.05,21.05,21.05,21.05,Up,0
2025-11-11 14:50:00,21.05,21.05,21.05,21.05,21.05,21.05,21.05,21.05,Up,0
2025-11-11 15:00:00,21.05,28.0,21.05,24.525,21.365909090909092,21.186274509803923,21.084577114427862,21.99772727272727,Up,1
2025-11-11 15:10:00,22.7875,28.0,22.7875,28.0,21.96900826446281,21.453479430988082,21.153387292393756,21.99772727272727,Up,0
2025-11-11 15:20:00,25.39375,28.0,25.39375,28.0,22.51728024042074,21.71020572781208,21.22151279197193,21.99772727272727,Up,0
2025-11-11 15:30:00,26.696875,28.0,26.696875,28.0,23.0157093094734,21.956864326721412,21.288960425882657,22.547734849907794,Up,0
2025-11-11 15:40:00,27.3484375,28.0,27.3484375,28.0,23.46882664497582,22.193850039399003,21.355736939057955,23.073011795370725,Up,0
2025-11-11 16:00:00,27.67421875,28.0,27.67421875,28.0,23.880751495432566,22.42154219471669,21.421849009316087,23.53572805260975,Up,0
2025-11-11 16:20:00,27.837109375,28.0,27.837109375,28.0,24.255228632211423,22.64030524590427,21.487303248029363,23.94897507623613,Up,0
2025-11-11 16:30:00,27.9185546875,28.0,27.9185546875,28.0,24.595662392919476,22.850489353908024,21.552106200785293,24.320952128964667,Up,0
2025-11-11 17:10:00,27.95927734375,28.0,27.95927734375,28.0,24.905147629926798,23.052430947872416,21.616264348041163,24.657262056161063,Up,0
2025-11-11 17:20:00,27.979638671875,28.0,27.979638671875,28.0,25.186497845388,23.246453263642127,21.6797841057721,24.96207283869756,Up,0
2025-11-11 17:30:00,27.9898193359375,28.0,27.9898193359375,28.0,25.442270768534545,23.43286686114636,21.74267182611268,25.238710792636983,Up,1
2025-11-11 17:40:00,27.99490966796875,28.0,27.99490966796875,28.0,25.674791607758678,23.61197012149356,21.80493379799216,25.48996846294413,Up,0
2025-11-11 17:50:00,27.99745483398437,28.0,27.99745483398437,28.0,25.886174188871525,23.784049724572245,21.866576247763383,25.718268837495373,Up,0
2025-11-11 18:00:00,27.99872741699219,28.0,27.99872741699219,28.0,26.078340171701388,23.949381107922353,21.92760533982544,25.925756787859786,Up,0
2025-11-11 18:10:00,27.99936370849609,28.0,27.99936370849609,28.0,26.253036519728536,24.10822890761167,21.988027177240117,26.11435327494089,Up,0
2025-11-11 18:20:00,27.999681854248045,28.0,27.999681854248045,28.0,26.411851381571395,24.26084738182298,22.047847802342208,26.285790165662263,Up,0
2025-11-11 18:30:00,27.999840927124023,28.0,27.999840927124023,28.0,26.55622852870127,24.407480817829924,22.10707319734378,26.4416346539146,Up,0
2025-11-11 18:40:00,27.999920463562013,28.0,27.999920463562013,28.0,26.687480480637518,24.548363923013063,22.1657092849324,26.583307846124093,Up,0
2025-11-11 18:50:00,27.999960231781007,28.0,27.999960231781007,28.0,26.8068004369432,24.683722200541965,22.223761928863425,26.71209984957731,Up,0
2025-11-11 19:00:00,27.9999801158905,28.15,27.9999801158905,28.075000000000003,26.922091306311998,24.816713486795223,22.281983203203094,26.84963713071162,Up,1
2025-11-11 19:10:00,28.03749005794525,28.15,28.03749005794525,28.15,27.03371936937454,24.947430604960118,22.340371430036896,26.938875116194872,Up,0
2025-11-11 19:20:00,28.093745028972627,28.15,28.093745028972627,28.15,27.135199426704126,25.07302156162835,22.398178679489266,27.051534422496584,Up,0
2025-11-11 19:40:00,28.12187251448632,28.15,28.12187251448632,28.15,27.227454024276476,25.19368738274097,22.455410732429673,27.15267345161116,Up,0
2025-11-11 19:50:00,28.13593625724316,33.0,28.13593625724316,32.5,27.706776385705886,25.480209446162892,22.555356894296043,27.90534239886273,Up,2
2025-11-11 20:10:00,30.31796812862158,33.0,30.31796812862158,33.0,28.187978532459894,25.77510319337219,22.659283691367722,28.26313090221059,Up,0
2025-11-11 20:20:00,31.65898406431079,34.0,31.65898406431079,33.5,28.67088957496354,26.07804032304387,22.767151515334213,28.891074271813682,Up,5
2025-11-11 20:30:00,32.57949203215539,34.0,32.57949203215539,34.0,29.15535415905776,26.388705408414697,22.878921151997552,29.19281788200538,Up,0
2025-11-11 20:40:00,33.2897460160777,34.0,33.2897460160777,34.0,29.595776508234326,26.68718754926118,22.9895786529727,29.662118710183176,Up,0
2025-11-11 20:50:00,33.64487300803885,34.0,33.64487300803885,34.0,29.996160462031202,26.97396450811368,23.099135084286406,30.07261369071021,Up,0
2025-11-11 21:00:00,33.82243650401942,34.0,33.82243650401942,34.0,30.360145874573817,27.249495311717066,23.207601401855694,30.43771987773567,Up,0
2025-11-11 21:10:00,33.91121825200971,34.0,33.91121825200971,34.0,30.691041704158014,27.514220985767377,23.3149884525835,30.76559905921381,Up,0
2025-11-11 21:20:00,33.95560912600486,34.0,33.95560912600486,34.0,30.9918560946891,27.768565260835324,23.421306975443365,31.061653275375967,Up,1
2025-11-11 21:30:00,33.97780456300243,35.05,33.97780456300243,34.525,31.313050995171906,28.033523485900606,23.531791483150396,31.472966406568954,Up,1
